Data,Prognoza,Rzeczywista,Spółka
2023-03-20,,,MBANK
2023-03-21,275.2795307008976,288.0,MBANK
2023-03-22,271.115222287212,281.2,MBANK
2023-03-23,264.83653872194424,283.0,MBANK
2023-03-24,258.1932014485587,274.2,MBANK
2023-03-27,258.9376298693501,277.0,MBANK
2023-03-28,257.42374134604387,286.8,MBANK
2023-03-29,253.33031758627175,298.8,MBANK
2023-03-30,248.82745725001766,305.8,MBANK
2023-03-31,238.879284698082,306.4,MBANK
2023-04-03,236.8968956493688,319.0,MBANK
2023-04-04,236.46135774955445,324.4,MBANK
2023-04-05,230.95953384223657,320.8,MBANK
2023-04-06,226.33610643510784,323.4,MBANK
2023-04-07,217.39455281986193,323.4,MBANK
2023-04-10,217.22326122003702,323.4,MBANK
2023-04-11,217.0226317302789,329.8,MBANK
2023-04-12,212.39387915040658,342.2,MBANK
2023-04-13,207.3012365681648,350.8,MBANK
2023-04-14,198.73588508403304,356.6,MBANK
2023-04-17,198.2519916107838,356.0,MBANK
2023-04-18,197.57066405326367,360.0,MBANK
2023-04-19,192.8200744179025,365.2,MBANK
2023-04-20,188.0626159079563,366.2,MBANK
2023-04-21,178.94883980550512,366.4,MBANK
2023-04-24,178.10690282102047,352.2,MBANK
2023-04-25,177.6587956773627,349.4,MBANK
2023-04-26,172.71726919807008,338.0,MBANK
2023-04-27,167.89106278942344,354.6,MBANK
2023-04-28,159.01011039322285,347.5,MBANK
2023-05-01,158.49174623178575,347.5,MBANK
2023-05-02,158.04320548435314,341.7,MBANK
2023-05-03,153.26044305528598,341.7,MBANK
2023-05-04,148.3748943948153,334.3,MBANK
2023-05-05,139.51457700403316,344.7,MBANK
2023-05-08,138.9006724921623,354.7,MBANK
2023-05-09,138.3807242065019,346.8,MBANK
2023-05-10,133.55577416969913,355.2,MBANK
2023-05-11,128.72906041276016,349.5,MBANK
2023-05-12,119.78407100404497,350.1,MBANK
2023-05-15,119.13141627835462,339.9,MBANK
2023-05-16,118.65697164373691,345.8,MBANK
2023-05-17,113.8100284491171,341.1,MBANK
2023-05-18,108.96417215851416,344.0,MBANK
2023-05-19,100.06663860002601,364.9,MBANK
2023-05-22,99.4679701408423,366.5,MBANK
2023-05-23,98.98656168996736,370.0,MBANK
2023-05-24,94.16655919805252,360.0,MBANK
2023-05-25,89.31478194489874,368.0,MBANK
2023-05-26,80.41312119060002,378.0,MBANK
2023-05-29,79.79206168266884,379.0,MBANK
2023-05-30,79.3010917658243,366.6,MBANK
2023-05-31,74.47073175120659,352.8,MBANK
2023-06-01,69.62860019708401,356.8,MBANK
2023-06-02,60.71497563513175,384.5,MBANK
2023-06-05,60.09154946705874,388.0,MBANK
2023-06-06,59.608795052502295,396.0,MBANK
2023-06-07,54.77673537983989,379.6,MBANK
2023-06-08,49.930295092427066,379.6,MBANK
2023-06-09,41.02554054565877,397.7,MBANK
2023-06-12,40.41050024035125,378.9,MBANK
2023-06-13,39.92546475157635,375.8,MBANK
2023-06-14,35.097668501159646,394.2,MBANK
2023-06-15,30.251001144809678,396.4,MBANK
2023-06-16,21.344288052384382,404.4,MBANK
2023-06-19,20.724647022295997,396.8,MBANK
2023-06-20,20.238535733800546,394.4,MBANK
2023-06-21,15.4085530325232,396.0,MBANK
2023-06-22,10.563354289375212,395.2,MBANK
2023-06-23,1.6551592992492257,385.8,MBANK
2023-06-26,1.0358639490518182,408.1,MBANK
2023-06-27,0.5511373089882506,407.5,MBANK
2023-06-28,-4.278766594779957,404.0,MBANK
2023-06-29,-9.124828661890358,406.0,MBANK
2023-06-30,-18.03148011309055,406.1,MBANK
2023-07-03,-18.64958101185452,416.8,MBANK
2023-07-04,-19.13485675959253,412.0,MBANK
2023-07-05,-23.964138697725886,396.6,MBANK
2023-07-06,-28.81010362817806,409.1,MBANK
2023-07-07,-37.71728032269262,418.2,MBANK
2023-07-10,-38.33624639169329,407.3,MBANK
2023-07-11,-38.82159883956519,416.8,MBANK
2023-07-12,-43.65130017682842,432.9,MBANK
2023-07-13,-48.49706147245369,436.0,MBANK
2023-07-14,-57.404378866720194,450.0,MBANK
2023-07-17,-58.0231623591458,454.4,MBANK
2023-07-18,-58.508297299166635,466.0,MBANK
2023-07-19,-63.33792333026018,465.8,MBANK
2023-07-20,-68.1838438659257,463.1,MBANK
2023-07-21,-77.09091042374305,454.7,MBANK
2023-07-24,-77.7095440000313,461.0,MBANK
2023-07-25,-78.19479356384554,464.3,MBANK
2023-07-26,-83.02433853514276,469.9,MBANK
2023-07-27,-87.87022048364409,477.0,MBANK
2023-07-28,-96.77740317029009,477.0,MBANK
2023-07-31,-97.39618811621037,478.2,MBANK
2023-08-01,-97.88143170482876,470.6,MBANK
2023-08-02,-102.71105132551929,461.3,MBANK
2023-08-03,-107.55690884693927,458.8,MBANK
2023-08-04,-116.46409484606832,467.0,MBANK
2023-08-07,-117.0828296943932,461.1,MBANK
2023-08-08,-117.56804184851453,448.1,MBANK
2023-08-09,-122.39763895372414,448.4,MBANK
2023-08-10,-127.24352385565594,452.3,MBANK
2023-08-11,-136.15067205656297,448.7,MBANK
2023-08-14,-136.7693922102792,448.1,MBANK
2023-08-15,-137.25462617355862,448.1,MBANK
2023-08-16,-142.08421464011374,427.8,MBANK
2023-08-17,-146.9300896531753,416.0,MBANK
2023-08-18,-155.83726085189815,419.5,MBANK
2023-08-21,-156.4560057402483,420.2,MBANK
2023-08-22,-156.94123550835346,415.8,MBANK
2023-08-23,-161.77083638406904,409.0,MBANK
2023-08-24,-166.6167092645232,412.1,MBANK
2023-08-25,-175.5238774687972,413.8,MBANK
2023-08-28,-176.14261115800485,426.9,MBANK
2023-08-29,-176.62783688830655,432.0,MBANK
2023-08-30,-181.45743253477636,438.4,MBANK
2023-08-31,-186.303309809691,429.0,MBANK
2023-09-01,-195.21047284790586,428.0,MBANK
2023-09-04,-195.82920605025862,418.3,MBANK
2023-09-05,-196.31443563550528,422.8,MBANK
2023-09-06,-201.14403079039198,408.5,MBANK
2023-09-07,-205.98990592866974,401.4,MBANK
2023-09-08,-214.89707316963498,398.7,MBANK
2023-09-11,-215.51581012351008,399.7,MBANK
2023-09-12,-216.00103850049757,400.9,MBANK
2023-09-13,-220.8306355749928,407.1,MBANK
2023-09-14,-225.67651072014152,404.6,MBANK
2023-09-15,-234.5836768786443,407.8,MBANK
2023-09-18,-235.2024115985463,397.6,MBANK
2023-09-19,-235.68763955836562,394.2,MBANK
2023-09-20,-240.51723556428846,400.6,MBANK
2023-09-21,-245.36311136179205,396.3,MBANK
2023-09-22,-254.2702769162968,390.2,MBANK
2023-09-25,-254.8890119025291,381.1,MBANK
2023-09-26,-255.37424049877822,388.4,MBANK
2023-09-27,-260.2038365936282,381.6,MBANK
2023-09-28,-265.04971197453165,382.6,MBANK
2023-09-29,-273.95687824550765,395.3,MBANK
2023-10-02,-274.57561374915895,385.1,MBANK
2023-10-03,-275.0608420692597,378.2,MBANK
2023-10-04,-279.8904384360461,395.7,MBANK
2023-10-05,-284.7363138811368,396.5,MBANK
2023-10-06,-293.6434798825327,418.0,MBANK
2023-10-09,-294.2622149755705,434.4,MBANK
2023-10-10,-294.7474432755141,440.0,MBANK
2023-10-11,-299.5770394421868,447.3,MBANK
2023-10-12,-304.42291497454164,445.6,MBANK
2023-10-13,-313.33008092700544,451.4,MBANK
2023-10-16,-313.9488161219009,490.0,MBANK
2023-10-17,-314.43404451952927,505.0,MBANK
2023-10-18,-319.2636407297658,500.6,MBANK
2023-10-19,-324.10951618694673,491.3,MBANK
2023-10-20,-333.0166822533592,479.4,MBANK
2023-10-23,-333.635417509744,480.2,MBANK
2023-10-24,-334.1206458515017,500.0,MBANK
2023-10-25,-338.9502420955663,519.8,MBANK
2023-10-26,-343.796117573689,519.0,MBANK
2023-10-27,-352.7032835827415,505.2,MBANK
2023-10-30,-353.3220187687505,521.8,MBANK
2023-10-31,-353.80724711598236,519.8,MBANK
2023-11-01,-358.6368433251637,519.8,MBANK
2023-11-02,-363.48271881308614,523.6,MBANK
2023-11-03,-372.38988482356007,528.4,MBANK
2023-11-06,-373.00862003538447,527.8,MBANK
2023-11-07,-373.4938483963107,532.0,MBANK
2023-11-08,-378.3234446172584,522.8,MBANK
2023-11-09,-383.1693200925177,534.8,MBANK
2023-11-10,-392.07648611971877,523.4,MBANK
2023-11-13,-392.6952213367716,528.8,MBANK
2023-11-14,-393.18044968731425,553.0,MBANK
2023-11-15,-398.0100459115077,538.4,MBANK
2023-11-16,-402.85592139180073,552.2,MBANK
2023-11-17,-411.76308740793695,559.0,MBANK
2023-11-20,-412.38182261373316,567.0,MBANK
2023-11-21,-412.86705096666407,564.2,MBANK
2023-11-22,-417.6966471851788,569.0,MBANK
2023-11-23,-422.5425226661657,565.2,MBANK
2023-11-24,-431.44968868419096,555.2,MBANK
2023-11-27,-432.06842389553225,542.6,MBANK
2023-11-28,-432.55365225013725,560.4,MBANK
2023-11-29,-437.38324847126245,563.2,MBANK
2023-11-30,-442.2291239502613,564.2,MBANK
2023-12-01,-451.1362899704872,573.8,MBANK
2023-12-04,-451.7550251817651,571.2,MBANK
2023-12-05,-452.2402535345724,570.0,MBANK
2023-12-06,-457.0698497557844,560.2,MBANK
2023-12-07,-461.9157252358331,555.8,MBANK
2023-12-08,-470.82289125408016,560.0,MBANK
2023-12-11,-471.44162646369404,554.0,MBANK
2023-12-12,-471.92685481712897,544.2,MBANK
2023-12-13,-476.75645103748343,542.0,MBANK
2023-12-14,-481.6023265174762,538.0,MBANK
2023-12-15,-490.50949253630415,530.4,MBANK
2023-12-18,-491.12822774699475,538.6,MBANK
2023-12-19,-491.61345610058345,550.8,MBANK
2023-12-20,-496.4430523214561,546.0,MBANK
2023-12-21,-501.2889278011617,549.4,MBANK
2023-12-22,-510.19609382022884,548.0,MBANK
2023-12-25,-510.8148290307468,548.0,MBANK
2023-12-26,-511.3000573840449,548.0,MBANK
2023-12-27,-516.1296536048519,554.0,MBANK
2023-12-28,-520.9755290847571,546.0,MBANK
2023-12-29,-529.8826951034937,535.0,MBANK
2024-01-01,-530.5014303137904,535.0,MBANK
2024-01-02,-530.9866586672258,525.0,MBANK
2024-01-03,-535.8162548879153,527.8,MBANK
2024-01-04,-540.6621303677819,527.0,MBANK
2024-01-05,-549.569296386655,525.6,MBANK
2024-01-08,-550.1880315971453,537.0,MBANK
2024-01-09,-550.6732599505827,531.2,MBANK
2024-01-10,-555.5028561713671,531.2,MBANK
2024-01-11,-560.3487316511969,514.4,MBANK
2024-01-12,-569.2558976700849,526.6,MBANK
2024-01-15,-569.8746328805203,512.8,MBANK
2024-01-16,-570.3598612339142,510.2,MBANK
2024-01-17,-575.1894574546744,493.2,MBANK
2024-01-18,-580.0353329345395,493.7,MBANK
2024-01-19,-588.9424989533761,499.3,MBANK
2024-01-22,-589.5612341637869,502.0,MBANK
2024-01-23,-590.0464625172079,494.5,MBANK
2024-01-24,-594.8760587379543,498.1,MBANK
2024-01-25,-599.7219342178082,498.2,MBANK
2024-01-26,-608.6291002366728,506.8,MBANK
2024-01-29,-609.2478354471161,503.4,MBANK
2024-01-30,-609.7330638005334,523.6,MBANK
2024-01-31,-614.5626600212959,534.2,MBANK
2024-02-01,-619.4085355011462,543.0,MBANK
2024-02-02,-628.3157015200088,559.2,MBANK
2024-02-05,-628.9344367304391,555.0,MBANK
2024-02-06,-629.4196650838504,554.8,MBANK
2024-02-07,-634.249261304607,563.0,MBANK
2024-02-08,-639.095136784463,551.6,MBANK
2024-02-09,-648.0023028033183,546.4,MBANK
2024-02-12,-648.6210380137468,564.8,MBANK
2024-02-13,-649.106266367163,570.6,MBANK
2024-02-14,-653.9358625879183,595.8,MBANK
2024-02-15,-658.7817380677718,615.0,MBANK
2024-02-16,-667.6889040866324,629.4,MBANK
2024-02-19,-668.3076392970661,640.0,MBANK
2024-02-20,-668.792867650481,652.8,MBANK
2024-02-21,-673.6224638712389,658.8,MBANK
2024-02-22,-678.4683393510921,665.0,MBANK
2024-02-23,-687.3755053699516,683.0,MBANK
2024-02-26,-687.9942405803824,674.4,MBANK
2024-02-27,-688.4794689337967,669.0,MBANK
2024-02-28,-693.3090651545534,664.8,MBANK
2024-02-29,-698.1549406344077,695.0,MBANK
2024-03-01,-707.0621066532663,687.0,MBANK
2024-03-04,-707.6808418636972,679.8,MBANK
2024-03-05,-708.1660702171123,672.4,MBANK
2024-03-06,-712.995666437869,671.6,MBANK
2024-03-07,-717.8415419177226,667.2,MBANK
2024-03-08,-726.748707936582,688.0,MBANK
2024-03-11,-727.3674431470138,692.4,MBANK
2024-03-12,-727.8526715004285,724.0,MBANK
2024-03-13,-732.6822677211856,715.0,MBANK
2024-03-14,-737.5281432010393,714.8,MBANK
2024-03-15,-746.4353092198984,723.8,MBANK
2024-03-18,-747.0540444303296,725.0,MBANK
2024-03-19,-747.5392727837443,710.8,MBANK
2024-03-20,-752.3688690045011,709.0,MBANK
2024-03-21,-757.2147444843549,736.0,MBANK
2024-03-22,-766.1219105032139,737.0,MBANK
2024-03-25,-766.7406457136453,726.2,MBANK
2024-03-26,-767.2258740670602,750.0,MBANK
2024-03-27,-772.055470287817,743.0,MBANK
2024-03-28,-776.9013457676707,740.2,MBANK
2024-03-29,-785.8085117865298,740.2,MBANK
2024-04-01,-786.4272469969613,740.2,MBANK
2024-04-02,-786.9124753503761,734.0,MBANK
2024-04-03,-791.742071571133,731.2,MBANK
2024-04-04,-796.5879470509868,731.6,MBANK
2024-04-05,-805.495113069846,741.0,MBANK
2024-04-08,-806.1138482802774,740.0,MBANK
2024-04-09,-806.5990766336921,740.0,MBANK
2024-04-10,-811.428672854449,740.0,MBANK
2024-04-11,-816.2745483343028,740.0,MBANK
2024-04-12,-825.181714353162,740.0,MBANK
2024-04-15,-825.8004495635934,740.0,MBANK
2024-04-16,-826.2856779170081,740.0,MBANK
2024-04-17,-831.115274137765,740.0,MBANK
2024-04-18,-835.9611496176188,740.0,MBANK
2024-04-19,-844.868315636478,740.0,MBANK
2024-04-22,-845.4870508469094,740.0,MBANK
2024-04-23,-845.9722792003241,740.0,MBANK
2024-04-24,-850.801875421081,740.0,MBANK
2024-04-25,-855.6477509009349,740.0,MBANK
2024-04-26,-864.554916919794,740.0,MBANK
2024-04-29,-865.1736521302254,740.0,MBANK
2024-04-30,-865.6588804836401,740.0,MBANK
2024-05-01,-870.488476704397,740.0,MBANK
2024-05-02,-875.3343521842509,740.0,MBANK
2024-05-03,-884.24151820311,740.0,MBANK
2024-05-06,-884.8602534135414,740.0,MBANK
2024-05-07,-885.3454817669561,740.0,MBANK
2024-05-08,-890.175077987713,740.0,MBANK
2024-05-09,-895.0209534675669,740.0,MBANK
2024-05-10,-903.928119486426,740.0,MBANK
2024-05-13,-904.5468546968574,740.0,MBANK
2024-05-14,-905.0320830502721,740.0,MBANK
2024-05-15,-909.8616792710291,740.0,MBANK
2024-05-16,-914.7075547508829,740.0,MBANK
2024-05-17,-923.614720769742,740.0,MBANK
2024-05-20,-924.2334559801734,740.0,MBANK
2024-05-21,-924.7186843335882,740.0,MBANK
2024-05-22,-929.5482805543451,740.0,MBANK
2024-05-23,-934.3941560341989,740.0,MBANK
2024-05-24,-943.301322053058,740.0,MBANK
2024-05-27,-943.9200572634894,740.0,MBANK
2024-05-28,-944.4052856169042,740.0,MBANK
2024-05-29,-949.2348818376611,740.0,MBANK
2024-05-30,-954.0807573175149,740.0,MBANK
2024-05-31,-962.987923336374,740.0,MBANK
2024-06-03,-963.6066585468054,740.0,MBANK
2024-06-04,-964.0918869002202,740.0,MBANK
2024-06-05,-968.9214831209771,740.0,MBANK
2024-06-06,-973.7673586008309,740.0,MBANK
2024-06-07,-982.67452461969,740.0,MBANK
2024-06-10,-983.2932598301214,740.0,MBANK
2024-06-11,-983.7784881835362,740.0,MBANK
2024-06-12,-988.6080844042931,740.0,MBANK
2024-06-13,-993.4539598841469,740.0,MBANK
2024-06-14,-1002.361125903006,740.0,MBANK
2024-06-17,-1002.9798611134374,740.0,MBANK
2024-06-18,-1003.4650894668522,740.0,MBANK
2024-06-19,-1008.2946856876091,740.0,MBANK
2024-06-20,-1013.1405611674629,740.0,MBANK
2024-06-21,-1022.047727186322,740.0,MBANK
2024-06-24,-1022.6664623967534,740.0,MBANK
2024-06-25,-1023.1516907501682,740.0,MBANK
2024-06-26,-1027.981286970925,740.0,MBANK
2024-06-27,-1032.8271624507788,740.0,MBANK
2024-06-28,-1041.734328469638,740.0,MBANK
2024-07-01,-1042.3530636800695,740.0,MBANK
2024-07-02,-1042.8382920334843,740.0,MBANK
2024-07-03,-1047.6678882542412,740.0,MBANK
2024-07-04,-1052.513763734095,740.0,MBANK
2024-07-05,-1061.4209297529542,740.0,MBANK
2024-07-08,-1062.0396649633856,740.0,MBANK
2024-07-09,-1062.5248933168004,740.0,MBANK
2024-07-10,-1067.3544895375574,740.0,MBANK
2024-07-11,-1072.200365017411,740.0,MBANK
2024-07-12,-1081.1075310362703,740.0,MBANK
2024-07-15,-1081.7262662467017,740.0,MBANK
2024-07-16,-1082.2114946001166,740.0,MBANK
2024-07-17,-1087.0410908208735,740.0,MBANK
2024-07-18,-1091.8869663007272,740.0,MBANK
2024-07-19,-1100.7941323195864,740.0,MBANK
2024-07-22,-1101.4128675300178,740.0,MBANK
2024-07-23,-1101.8980958834327,740.0,MBANK
2024-07-24,-1106.7276921041896,740.0,MBANK
2024-07-25,-1111.5735675840433,740.0,MBANK
2024-07-26,-1120.4807336029025,740.0,MBANK
2024-07-29,-1121.099468813334,740.0,MBANK
2024-07-30,-1121.5846971667488,740.0,MBANK
2024-07-31,-1126.4142933875057,740.0,MBANK
2024-08-01,-1131.2601688673594,740.0,MBANK
2024-08-02,-1140.1673348862187,740.0,MBANK
2024-08-05,-1140.78607009665,740.0,MBANK
2024-08-06,-1141.271298450065,740.0,MBANK
2024-08-07,-1146.1008946708218,740.0,MBANK
2024-08-08,-1150.9467701506755,740.0,MBANK
2024-08-09,-1159.8539361695348,740.0,MBANK
2023-03-20,,,PGE
2023-03-21,5.937846674004084,6.212,PGE
2023-03-22,5.892633121072507,6.14,PGE
2023-03-23,5.813098600870354,6.23,PGE
2023-03-24,5.681386857026581,6.056,PGE
2023-03-27,5.748292316232505,6.016,PGE
2023-03-28,5.689327781400242,6.008,PGE
2023-03-29,5.612970171398591,6.0,PGE
2023-03-30,5.5980534016879515,6.394,PGE
2023-03-31,5.4538333831488295,6.276,PGE
2023-04-03,5.464701279436989,6.26,PGE
2023-04-04,5.375939956588615,6.216,PGE
2023-04-05,5.314041033951624,6.22,PGE
2023-04-06,5.26436665417999,6.244,PGE
2023-04-07,5.1117819932638024,6.244,PGE
2023-04-10,5.175205810604901,6.244,PGE
2023-04-11,5.10988328295986,6.448,PGE
2023-04-12,5.048537462526127,6.434,PGE
2023-04-13,5.000722803429766,6.47,PGE
2023-04-14,4.857316163706108,6.618,PGE
2023-04-17,4.904962767782427,6.66,PGE
2023-04-18,4.834099089546127,6.752,PGE
2023-04-19,4.767904949880374,6.69,PGE
2023-04-20,4.729729761810349,6.792,PGE
2023-04-21,4.583125631440675,6.686,PGE
2023-04-24,4.624390142775805,6.76,PGE
2023-04-25,4.549735322506693,6.85,PGE
2023-04-26,4.48643302213889,6.726,PGE
2023-04-27,4.441587443293236,6.838,PGE
2023-04-28,4.2941482770426695,6.878,PGE
2023-05-01,4.344355042328553,6.878,PGE
2023-05-02,4.273820179830296,6.898,PGE
2023-05-03,4.210198899122562,6.898,PGE
2023-05-04,4.166569433569723,6.642,PGE
2023-05-05,4.020652865790856,6.746,PGE
2023-05-08,4.067194270505398,7.056,PGE
2023-05-09,3.9952353701657985,6.94,PGE
2023-05-10,3.9309158837064544,7.248,PGE
2023-05-11,3.8885933594276505,7.166,PGE
2023-05-12,3.741974392082314,7.302,PGE
2023-05-15,3.788049793540344,7.4,PGE
2023-05-16,3.715708911943567,7.482,PGE
2023-05-17,3.651929912276752,7.06,PGE
2023-05-18,3.6084030652351498,6.956,PGE
2023-05-19,3.4617542327016895,7.12,PGE
2023-05-22,3.5092645958723927,7.394,PGE
2023-05-23,3.437608196046376,7.404,PGE
2023-05-24,3.373704876109708,7.292,PGE
2023-05-25,3.3305324595653216,7.128,PGE
2023-05-26,3.1841210503221973,7.15,PGE
2023-05-29,3.230869573194306,7.2,PGE
2023-05-30,3.1588994618759467,6.88,PGE
2023-05-31,3.0949065361526364,6.716,PGE
2023-06-01,3.051884856105293,6.968,PGE
2023-06-02,2.9053326977171143,7.094,PGE
2023-06-05,2.9521161874068897,7.23,PGE
2023-06-06,2.8801313540057896,7.32,PGE
2023-06-07,2.8162337373205117,7.15,PGE
2023-06-08,2.7730065179968744,7.15,PGE
2023-06-09,2.6264694335800542,7.14,PGE
2023-06-12,2.673467870260256,7.15,PGE
2023-06-13,2.601589951089012,7.08,PGE
2023-06-14,2.5376599836660776,7.284,PGE
2023-06-15,2.494515755337456,7.44,PGE
2023-06-16,2.348012938517503,7.518,PGE
2023-06-19,2.3948646578325263,7.508,PGE
2023-06-20,2.322923754063204,7.408,PGE
2023-06-21,2.258984575806346,7.36,PGE
2023-06-22,2.215851853623201,7.15,PGE
2023-06-23,2.0693226908854476,7.176,PGE
2023-06-26,2.1162002492783474,7.278,PGE
2023-06-27,2.044265883073103,7.142,PGE
2023-06-28,1.9803425915242154,7.238,PGE
2023-06-29,1.937176775511974,7.4,PGE
2023-06-30,1.7906536000248996,7.26,PGE
2023-07-03,1.83756047991194,7.394,PGE
2023-07-04,1.7656415797272176,7.37,PGE
2023-07-05,1.7017111143676424,7.234,PGE
2023-07-06,1.6585626321690192,7.188,PGE
2023-07-07,1.5120438704507073,7.122,PGE
2023-07-10,1.5589241806166452,7.052,PGE
2023-07-11,1.4869934724064549,7.064,PGE
2023-07-12,1.423062597489581,7.202,PGE
2023-07-13,1.3799134580995969,7.24,PGE
2023-07-14,1.233390044146544,7.24,PGE
2023-07-17,1.280278021964082,8.318,PGE
2023-07-18,1.2083499637228388,8.59,PGE
2023-07-19,1.1444215797410087,8.446,PGE
2023-07-20,1.1012674622990464,8.35,PGE
2023-07-21,0.9547456150320489,8.34,PGE
2023-07-24,1.0016370143108422,8.532,PGE
2023-07-25,0.9297109554351203,8.49,PGE
2023-07-26,0.8657811247188764,8.396,PGE
2023-07-27,0.8226303576814863,8.454,PGE
2023-07-28,0.676108967864572,8.392,PGE
2023-07-31,0.7229958191533562,8.522,PGE
2023-08-01,0.6510676722312916,8.822,PGE
2023-08-02,0.5871379807431202,8.71,PGE
2023-08-03,0.5439866452972559,8.612,PGE
2023-08-04,0.39746447892081177,8.67,PGE
2023-08-07,0.44435313977114144,8.646,PGE
2023-08-08,0.3724256903100789,8.47,PGE
2023-08-09,0.30849636098309574,8.626,PGE
2023-08-10,0.26534434227830633,8.966,PGE
2023-08-11,0.11882252432073594,8.934,PGE
2023-08-14,0.16571145669849988,8.832,PGE
2023-08-15,0.09378421616117726,8.832,PGE
2023-08-16,0.029854614642986096,8.816,PGE
2023-08-17,-0.013296795411888296,8.702,PGE
2023-08-18,-0.15981859193124637,8.884,PGE
2023-08-21,-0.11293039418770762,8.85,PGE
2023-08-22,-0.18485798376923687,8.82,PGE
2023-08-23,-0.24878752595941614,9.164,PGE
2023-08-24,-0.29193910806147605,8.952,PGE
2023-08-25,-0.4384610265384862,8.824,PGE
2023-08-28,-0.39157244902178534,8.918,PGE
2023-08-29,-0.4634998830279925,8.632,PGE
2023-08-30,-0.5274293780194383,8.616,PGE
2023-08-31,-0.5705810407746369,8.486,PGE
2023-09-01,-0.7171028888499392,8.458,PGE
2023-09-04,-0.6702143227545745,8.21,PGE
2023-09-05,-0.7421417464737305,7.89,PGE
2023-09-06,-0.806071289752559,7.536,PGE
2023-09-07,-0.8492228480063182,7.458,PGE
2023-09-08,-0.9957447026257683,7.566,PGE
2023-09-11,-0.9488562474779939,7.624,PGE
2023-09-12,-1.0207837261049806,7.73,PGE
2023-09-13,-1.084713253553956,7.83,PGE
2023-09-14,-1.1278648527532595,7.768,PGE
2023-09-15,-1.2743867251423833,7.834,PGE
2023-09-18,-1.2274981963266407,7.68,PGE
2023-09-19,-1.2994256434549565,7.5,PGE
2023-09-20,-1.3633551658832497,7.768,PGE
2023-09-21,-1.4065067717220185,7.844,PGE
2023-09-22,-1.5530286308452557,7.714,PGE
2023-09-25,-1.5061401140635522,7.56,PGE
2023-09-26,-1.5780675640132904,7.652,PGE
2023-09-27,-1.6419970945398616,7.598,PGE
2023-09-28,-1.6851486834426694,7.366,PGE
2023-09-29,-1.8316705454204074,7.498,PGE
2023-10-02,-1.7847820439552835,7.42,PGE
2023-10-03,-1.856709501922727,7.004,PGE
2023-10-04,-1.920639028893696,6.896,PGE
2023-10-05,-1.963790626433473,6.74,PGE
2023-10-06,-2.1103124907349304,6.436,PGE
2023-10-09,-2.063423975846008,6.53,PGE
2023-10-10,-2.135351427868718,6.886,PGE
2023-10-11,-2.1992809545669214,6.912,PGE
2023-10-12,-2.242432551918073,6.88,PGE
2023-10-13,-2.388954413862866,7.122,PGE
2023-10-16,-2.342065902691512,6.982,PGE
2023-10-17,-2.4139933559763587,7.35,PGE
2023-10-18,-2.4779228839532546,7.468,PGE
2023-10-19,-2.52107447873624,7.01,PGE
2023-10-20,-2.6675963414473274,6.98,PGE
2023-10-23,-2.620707832103404,6.832,PGE
2023-10-24,-2.6926352864403205,6.864,PGE
2023-10-25,-2.7565648136940064,7.088,PGE
2023-10-26,-2.7997164101586556,7.132,PGE
2023-10-27,-2.946238273118747,7.15,PGE
2023-10-30,-2.899349761463252,7.328,PGE
2023-10-31,-2.9712772147425937,7.298,PGE
2023-11-01,-3.0352067420554567,7.298,PGE
2023-11-02,-3.0783583382564426,7.454,PGE
2023-11-03,-3.2248802008207433,7.6,PGE
2023-11-06,-3.177991690057465,7.532,PGE
2023-11-07,-3.2499191436778014,7.488,PGE
2023-11-08,-3.313848671178292,7.32,PGE
2023-11-09,-3.357000267022657,7.218,PGE
2023-11-10,-3.5035221297596046,7.0,PGE
2023-11-13,-3.456633619151722,6.722,PGE
2023-11-14,-3.528561072885626,7.002,PGE
2023-11-15,-3.5924906002491306,7.016,PGE
2023-11-16,-3.6356421964009034,7.084,PGE
2023-11-17,-3.7821640591518944,7.108,PGE
2023-11-20,-3.735275548168197,7.2,PGE
2023-11-21,-3.8072030017242318,7.232,PGE
2023-11-22,-3.871132529115926,7.234,PGE
2023-11-23,-3.9142841251843916,7.228,PGE
2023-11-24,-4.060805987872789,7.688,PGE
2023-11-27,-4.01391747707824,8.15,PGE
2023-11-28,-4.085844930711344,8.454,PGE
2023-11-29,-4.1497744581278475,8.332,PGE
2023-11-30,-4.192926054153311,8.408,PGE
2023-12-01,-4.339447916876895,8.736,PGE
2023-12-04,-4.2925594060797465,8.7,PGE
2023-12-05,-4.364486859719489,8.828,PGE
2023-12-06,-4.428416387111542,8.906,PGE
2023-12-07,-4.471567983190101,8.86,PGE
2023-12-08,-4.618089845910925,8.88,PGE
2023-12-11,-4.571201335056567,8.94,PGE
2023-12-12,-4.643128788668134,8.77,PGE
2023-12-13,-4.707058316067919,8.682,PGE
2023-12-14,-4.750209912126304,8.842,PGE
2023-12-15,-4.896731774837924,8.674,PGE
2023-12-18,-4.849843264020529,8.594,PGE
2023-12-19,-4.921770717647837,8.67,PGE
2023-12-20,-4.985700245050343,8.734,PGE
2023-12-21,-5.028851841104957,8.87,PGE
2023-12-22,-5.175373703823253,8.798,PGE
2023-12-25,-5.128485193000299,8.798,PGE
2023-12-26,-5.200412646626426,8.798,PGE
2023-12-27,-5.264342174024807,8.898,PGE
2023-12-28,-5.307493770088081,8.794,PGE
2023-12-29,-5.454015632805022,8.678,PGE
