Date,Open,High,Low,Close,Adj Close,Volume
2012-12-17,48.537434,50.413670,48.537434,49.679489,49.679489,3721251
2012-12-18,50.413670,50.903122,50.168941,50.780758,50.780758,478208
2012-12-19,50.903122,51.025486,50.780758,50.943909,50.943909,192848
2012-12-20,50.576820,51.066273,50.495243,50.780758,50.780758,92928
2012-12-21,50.821548,50.903122,50.576820,50.780758,50.780758,152683
2012-12-24,50.780758,50.780758,50.780758,50.780758,50.780758,0
2012-12-25,50.780758,50.780758,50.780758,50.780758,50.780758,0
2012-12-26,50.780758,50.780758,50.780758,50.780758,50.780758,0
2012-12-27,50.739971,51.841240,50.617607,51.596516,51.596516,107875
2012-12-28,51.555725,51.800453,50.780758,51.107059,51.107059,30116
2012-12-31,51.107059,51.107059,51.107059,51.107059,51.107059,0
2013-01-01,51.107059,51.107059,51.107059,51.107059,51.107059,0
2013-01-02,51.107059,52.208328,51.107059,52.208328,52.208328,59207
2013-01-03,51.800453,53.024086,51.637302,52.942509,52.942509,113011
2013-01-04,52.942509,53.513538,52.942509,53.472752,53.472752,38507
2013-01-07,53.472752,53.839840,53.472752,53.758266,53.758266,94274
2013-01-08,53.758266,53.880627,49.761066,52.208328,52.208328,98186
2013-01-09,52.208328,52.616207,51.107059,52.616207,52.616207,44889
2013-01-10,52.697784,53.024086,51.637302,52.575420,52.575420,76581
2013-01-11,52.208328,52.289906,51.433365,52.289906,52.289906,27608
2013-01-14,52.493847,52.493847,51.433365,51.474152,51.474152,197418
2013-01-15,51.392574,51.392574,50.576820,50.984699,50.984699,184744
2013-01-16,50.576820,51.800453,49.924217,51.392574,51.392574,190829
2013-01-17,51.066273,52.575420,51.066273,52.371483,52.371483,129026
2013-01-18,52.371483,52.371483,53.635902,53.350388,53.350388,1186
2013-01-21,54.329292,56.694984,54.329292,56.694984,56.694984,269259
2013-01-22,57.510738,63.221024,57.429165,59.386974,59.386974,499852
2013-01-23,61.181637,61.997391,59.958004,61.059273,61.059273,912701
2013-01-24,61.018486,61.018486,59.713280,60.365883,60.365883,161363
2013-01-25,60.365883,61.589516,59.958004,60.773762,60.773762,102074
2013-01-28,60.773762,61.915817,60.773762,61.589516,61.589516,286300
2013-01-29,61.752666,61.263214,61.834240,61.507938,61.507938,120571
2013-01-30,61.222424,61.671089,59.958004,60.080368,60.080368,169596
2013-01-31,59.958004,57.510738,60.243519,58.489643,58.489643,5013
2013-02-01,58.652798,59.386974,58.081768,58.938309,58.938309,238390
2013-02-04,60.569820,60.569820,59.183037,59.631702,59.631702,135528
2013-02-05,60.365883,60.569820,59.835640,59.958004,59.958004,240806
2013-02-06,60.202732,60.325092,59.142250,59.346188,59.346188,224817
2013-02-07,59.346188,59.346188,59.346188,59.346188,59.346188,0
2013-02-08,59.346188,59.346188,59.346188,59.346188,59.346188,0
2013-02-11,59.468552,59.794853,59.223824,59.550125,59.550125,32484
2013-02-12,59.958004,59.958004,59.223824,59.386974,59.386974,42273
2013-02-13,59.427765,59.876431,59.142250,59.305401,59.305401,59885
2013-02-14,59.142250,59.958004,59.060673,59.958004,59.958004,9087
2013-02-15,59.550125,59.672489,57.184437,59.550125,59.550125,18644
2013-02-18,59.386974,59.386974,57.673889,57.755466,57.755466,152768
2013-02-19,57.510738,58.163342,56.042381,57.102859,57.102859,315928
2013-02-20,57.184437,58.244919,57.184437,58.040981,58.040981,31210
2013-02-21,57.755466,57.755466,56.735771,57.102859,57.102859,16698
2013-02-22,57.102859,57.510738,56.368683,57.102859,57.102859,19154
2013-02-25,57.184437,58.326492,57.102859,57.918617,57.918617,30545
2013-02-26,57.102859,57.877831,56.817348,57.510738,57.510738,63601
