Date,Open,High,Low,Close,Adj Close,Volume
2020-10-13,72.000000,80.000000,71.080002,80.000000,80.000000,18452974
2020-10-14,84.000000,90.300003,71.250000,75.959999,75.959999,16731591
2020-10-15,76.000000,80.000000,71.519997,79.220001,79.220001,6235974
2020-10-16,80.000000,85.440002,79.250000,81.449997,81.449997,15480831
2020-10-19,81.449997,83.620003,79.800003,83.400002,83.400002,3205087
2020-10-20,83.449997,85.599998,83.330002,85.000000,85.000000,3048042
2020-10-21,85.989998,85.989998,82.120003,84.169998,84.169998,2734889
2020-10-22,83.839996,89.000000,83.720001,85.370003,85.370003,5133134
2020-10-23,86.370003,89.000000,85.430000,89.000000,89.000000,30874654
2020-10-26,89.000000,92.860001,85.500000,91.699997,91.699997,2752483
2020-10-27,91.599998,98.779999,90.400002,94.639999,94.639999,3996495
2020-10-28,94.639999,96.550003,82.099998,87.669998,87.669998,4158058
2020-10-29,88.000000,90.370003,84.629997,85.940002,85.940002,1854893
2020-10-30,85.000000,86.800003,80.000000,80.449997,80.449997,1850831
2020-11-02,81.199997,85.440002,81.180000,84.169998,84.169998,2942285
2020-11-03,85.400002,85.500000,82.120003,83.690002,83.690002,1908419
2020-11-04,83.000000,87.199997,82.500000,86.589996,86.589996,2026196
2020-11-05,88.300003,89.599998,86.699997,87.559998,87.559998,1296652
2020-11-06,88.000000,93.000000,87.870003,92.129997,92.129997,2860026
2020-11-09,94.000000,95.300003,84.599998,90.610001,90.610001,4577919
2020-11-10,89.000000,89.000000,82.620003,82.750000,82.750000,4475543
2020-11-11,82.750000,82.750000,82.750000,82.750000,82.750000,0
2020-11-12,84.410004,84.599998,79.449997,79.500000,79.500000,4993858
2020-11-13,79.949997,80.360001,74.699997,75.879997,75.879997,3626856
2020-11-16,76.050003,76.480003,72.110001,72.389999,72.389999,2730979
2020-11-17,71.199997,71.440002,67.400002,67.889999,67.889999,4080037
2020-11-18,67.800003,69.989998,65.300003,67.300003,67.300003,3151660
2020-11-19,67.669998,71.900002,67.449997,71.900002,71.900002,2647711
2020-11-20,73.290001,79.449997,72.739998,78.320000,78.320000,3325301
2020-11-23,79.599998,81.620003,75.000000,76.599998,76.599998,2947478
2020-11-24,76.599998,79.199997,73.459999,78.269997,78.269997,2364059
2020-11-25,75.500000,79.339996,75.019997,79.339996,79.339996,2028319
2020-11-26,77.000000,77.320000,74.000000,74.199997,74.199997,1938984
2020-11-27,72.680000,76.000000,70.699997,75.000000,75.000000,1889733
2020-11-30,75.000000,77.599998,74.320000,77.070000,77.070000,3324698
2020-12-01,78.500000,78.500000,75.010002,75.010002,75.010002,1038188
2020-12-02,74.199997,75.870003,74.000000,75.199997,75.199997,1106902
2020-12-03,75.599998,76.400002,74.800003,74.800003,74.800003,1437814
2020-12-04,74.800003,75.860001,74.599998,75.500000,75.500000,2174870
2020-12-07,75.500000,75.500000,72.599998,74.449997,74.449997,2401460
2020-12-08,75.000000,78.260002,73.910004,78.260002,78.260002,1242364
2020-12-09,78.199997,78.349998,75.500000,75.570000,75.570000,1295897
2020-12-10,76.040001,78.959999,75.860001,78.699997,78.699997,1165328
2020-12-11,78.650002,79.800003,77.300003,79.800003,79.800003,1352568
2020-12-14,80.000000,84.699997,79.309998,83.650002,83.650002,1868710
2020-12-15,83.650002,86.400002,83.010002,84.919998,84.919998,1833526
2020-12-16,85.500000,88.589996,84.199997,85.000000,85.000000,1336367
2020-12-17,86.000000,87.779999,85.529999,85.949997,85.949997,1289064
2020-12-18,87.000000,88.000000,84.489998,86.099998,86.099998,8813180
2020-12-21,86.500000,86.989998,79.050003,81.050003,81.050003,1457366
2020-12-22,81.099998,85.650002,81.099998,83.040001,83.040001,915077
2020-12-23,83.669998,85.879997,83.209999,85.690002,85.690002,583655
2020-12-28,85.989998,86.760002,84.489998,86.550003,86.550003,590450
2020-12-29,87.099998,87.349998,85.019997,85.959999,85.959999,511731
2020-12-30,85.320000,85.900002,84.559998,84.699997,84.699997,775111
2021-01-04,84.000000,85.839996,83.400002,84.400002,84.400002,1189833
2021-01-05,84.000000,87.290001,83.800003,85.989998,85.989998,1270249
2021-01-07,86.849998,87.500000,82.800003,82.930000,82.930000,1411442
2021-01-08,83.160004,83.889999,78.349998,80.589996,80.589996,1599933
2021-01-11,81.750000,82.839996,79.099998,80.500000,80.500000,895247
2021-01-12,81.300003,82.300003,79.339996,80.000000,80.000000,662230
2021-01-13,80.400002,80.650002,77.500000,78.400002,78.400002,1008032
2021-01-14,78.000000,78.989998,77.800003,78.480003,78.480003,769410
2021-01-15,79.000000,79.500000,75.150002,76.750000,76.750000,1172286
2021-01-18,76.900002,77.889999,75.650002,77.790001,77.790001,432646
2021-01-19,77.839996,77.970001,74.400002,75.000000,75.000000,1327618
2021-01-20,75.000000,75.290001,72.099998,73.650002,73.650002,1263333
2021-01-21,73.709999,75.550003,72.779999,73.129997,73.129997,1142721
2021-01-22,73.849998,73.849998,72.330002,72.699997,72.699997,1903288
2021-01-25,72.300003,73.320000,70.400002,70.650002,70.650002,1300410
2021-01-26,70.699997,75.860001,70.000000,74.980003,74.980003,3897708
2021-01-27,75.989998,77.480003,69.040001,70.540001,70.540001,5390632
2021-01-28,70.540001,71.940002,67.349998,71.629997,71.629997,2037106
2021-01-29,71.629997,74.000000,70.459999,73.500000,73.500000,2239290
2021-02-01,73.800003,73.949997,69.750000,72.000000,72.000000,1972848
